customer_id,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,internet_service,tech_support,monthly_charges,total_charges,churn
CUST-002331,0,Yes,Yes,62,Month-to-month,Yes,Bank transfer,DSL,No,26.37,1622.1,0
CUST-002332,0,Yes,No,19,One year,Yes,Electronic check,No,No,93.64,1757.63,0
CUST-002333,0,Yes,No,60,One year,Yes,Electronic check,Fiber optic,No,23.75,1463.22,0
CUST-002334,0,No,No,40,Month-to-month,No,Electronic check,No,Yes,81.42,3269.02,1
CUST-002335,0,No,No,39,Two year,Yes,Bank transfer,DSL,No internet service,113.51,4452.55,0
CUST-002336,0,Yes,No,33,Month-to-month,No,Electronic check,Fiber optic,Yes,113.58,3707.36,1
CUST-002337,0,Yes,No,59,Month-to-month,Yes,Mailed check,DSL,Yes,87.14,5132.56,1
CUST-002338,0,Yes,Yes,3,Month-to-month,Yes,Bank transfer,Fiber optic,No,86.26,220.3,1
CUST-002339,0,Yes,No,6,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,120.0,710.05,1
CUST-002340,0,No,No,30,Two year,No,Electronic check,Fiber optic,No,18.0,534.06,0
CUST-002341,0,Yes,No,28,Month-to-month,Yes,Mailed check,DSL,Yes,51.07,1522.18,1
CUST-002342,0,No,No,39,Month-to-month,No,Mailed check,DSL,No,90.45,3514.58,1
CUST-002343,0,No,Yes,53,Month-to-month,Yes,Credit card,DSL,No,54.88,2802.36,0
CUST-002344,0,No,Yes,42,Month-to-month,Yes,Mailed check,No,No,102.19,4361.73,1
CUST-002345,0,No,Yes,18,Month-to-month,Yes,Mailed check,DSL,No,63.82,1171.22,0
CUST-002346,0,Yes,No,23,Month-to-month,Yes,Electronic check,DSL,No,68.95,1579.3,1
CUST-002347,0,No,No,54,One year,No,Bank transfer,Fiber optic,No internet service,56.76,3043.18,0
CUST-002348,1,No,Yes,14,Month-to-month,Yes,Bank transfer,DSL,No,49.32,643.13,0
CUST-002349,0,No,No,36,One year,Yes,Bank transfer,No,No,48.59,1846.14,0
CUST-002350,0,Yes,No,39,Month-to-month,Yes,Bank transfer,DSL,Yes,73.13,2854.66,0
CUST-002351,1,Yes,No,54,One year,No,Credit card,No,Yes,41.76,2168.15,0
CUST-002352,0,Yes,Yes,52,Two year,Yes,Credit card,Fiber optic,No,93.6,4883.59,0
CUST-002353,0,Yes,Yes,33,Month-to-month,Yes,Electronic check,Fiber optic,No,84.6,2852.11,0
CUST-002354,0,No,No,22,Month-to-month,No,Electronic check,Fiber optic,No internet service,97.98,2163.38,1
CUST-002355,0,No,Yes,26,Two year,Yes,Credit card,Fiber optic,No internet service,31.13,764.3,0
CUST-002356,0,No,No,30,Month-to-month,No,Bank transfer,Fiber optic,No,18.0,490.45,0
CUST-002357,0,No,No,16,One year,No,Credit card,DSL,No,64.87,992.05,1
CUST-002358,0,No,No,45,Month-to-month,Yes,Mailed check,No,No,120.0,5476.08,1
CUST-002359,0,No,Yes,15,Month-to-month,Yes,Credit card,Fiber optic,No,102.99,1541.27,1
CUST-002360,0,Yes,Yes,47,Month-to-month,No,Electronic check,Fiber optic,No,48.37,2189.45,0
CUST-002361,0,No,No,54,Two year,No,Bank transfer,Fiber optic,No,77.74,4217.17,0
CUST-002362,0,Yes,Yes,70,Month-to-month,Yes,Mailed check,Fiber optic,Yes,86.83,6085.15,0
CUST-002363,1,No,No,8,One year,No,Electronic check,Fiber optic,Yes,23.95,169.16,1
CUST-002364,0,Yes,No,55,One year,Yes,Electronic check,Fiber optic,No,106.09,5783.93,0
CUST-002365,0,No,Yes,6,Month-to-month,Yes,Electronic check,DSL,No,59.98,306.69,1
CUST-002366,0,No,No,24,Month-to-month,No,Electronic check,Fiber optic,Yes,62.28,1549.05,0
CUST-002367,0,Yes,No,12,Month-to-month,Yes,Credit card,DSL,Yes,65.71,800.9,0
CUST-002368,0,Yes,No,11,Month-to-month,No,Credit card,No,Yes,99.34,1116.67,1
CUST-002369,1,Yes,No,12,One year,Yes,Credit card,DSL,No internet service,42.34,520.32,0
CUST-002370,0,No,No,3,Month-to-month,Yes,Credit card,No,No internet service,18.0,70.38,0
CUST-002371,0,Yes,Yes,60,Month-to-month,No,Credit card,Fiber optic,No internet service,74.69,4457.98,0
CUST-002372,0,Yes,No,4,One year,Yes,Credit card,Fiber optic,No internet service,18.0,61.71,0
CUST-002373,0,No,No,29,One year,No,Electronic check,No,Yes,55.97,1681.38,0
CUST-002374,0,No,No,51,Month-to-month,No,Electronic check,DSL,Yes,100.61,5201.84,0
CUST-002375,0,No,No,72,One year,No,Credit card,Fiber optic,No,82.37,5869.54,0
CUST-002376,0,Yes,No,62,Month-to-month,No,Mailed check,DSL,No,96.27,5958.33,1
CUST-002377,0,Yes,No,10,One year,No,Bank transfer,DSL,No,83.61,878.06,1
CUST-002378,0,Yes,No,72,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,120.0,8734.1,0
CUST-002379,0,No,Yes,47,Month-to-month,No,Electronic check,Fiber optic,No internet service,47.35,2314.55,1
CUST-002380,0,No,No,13,Month-to-month,Yes,Electronic check,No,No,76.94,960.43,0
CUST-002381,0,No,Yes,32,One year,No,Bank transfer,DSL,No,51.86,1723.27,0
CUST-002382,0,No,No,67,One year,No,Mailed check,Fiber optic,No internet service,93.7,6280.83,0
CUST-002383,0,Yes,Yes,28,Month-to-month,Yes,Mailed check,DSL,No,63.15,1820.42,0
CUST-002384,0,Yes,No,13,Two year,No,Bank transfer,DSL,No,116.57,1554.82,0
CUST-002385,0,No,Yes,63,Two year,Yes,Mailed check,DSL,No,49.08,3028.84,0
CUST-002386,1,Yes,No,69,Month-to-month,No,Mailed check,Fiber optic,No,107.21,7424.99,0
CUST-002387,0,No,No,71,One year,Yes,Bank transfer,Fiber optic,No internet service,82.79,5928.37,1
CUST-002388,0,No,No,69,Month-to-month,Yes,Mailed check,DSL,No,64.03,4417.06,0
CUST-002389,0,Yes,No,63,Two year,No,Credit card,DSL,No,81.27,5107.69,0
CUST-002390,1,No,No,33,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,72.84,2325.14,0
CUST-002391,0,No,Yes,14,Month-to-month,No,Credit card,No,No,75.68,1093.7,1
CUST-002392,0,Yes,No,45,Month-to-month,No,Credit card,DSL,No,58.79,2655.99,0
CUST-002393,0,Yes,No,16,Month-to-month,No,Credit card,Fiber optic,No,43.95,657.09,0
CUST-002394,0,No,No,34,One year,No,Bank transfer,Fiber optic,Yes,54.95,1852.01,1
CUST-002395,0,No,No,47,Month-to-month,No,Bank transfer,Fiber optic,No,18.0,853.73,0
CUST-002396,0,Yes,No,69,Month-to-month,Yes,Mailed check,DSL,No internet service,90.26,6200.01,0
CUST-002397,0,Yes,Yes,21,Month-to-month,No,Bank transfer,No,Yes,27.95,587.08,0
CUST-002398,0,Yes,No,18,Two year,Yes,Electronic check,Fiber optic,Yes,58.47,964.96,0
CUST-002399,0,No,No,53,One year,Yes,Electronic check,Fiber optic,Yes,84.44,4542.79,0
CUST-002400,1,Yes,Yes,0,Month-to-month,No,Electronic check,No,No,90.18,0.8,1
CUST-002401,0,No,No,41,Month-to-month,No,Bank transfer,No,Yes,18.0,683.03,1
CUST-002402,0,Yes,No,54,Month-to-month,Yes,Electronic check,Fiber optic,No,62.24,3237.97,0
CUST-002403,0,No,No,40,Two year,No,Bank transfer,No,Yes,78.79,3203.06,0
CUST-002404,0,Yes,Yes,28,One year,Yes,Electronic check,DSL,Yes,66.56,1891.58,0
CUST-002405,0,Yes,No,60,One year,No,Electronic check,Fiber optic,Yes,105.32,6329.73,1
CUST-002406,0,No,No,27,Two year,Yes,Mailed check,DSL,Yes,40.35,1132.63,0
CUST-002407,1,No,Yes,51,Month-to-month,Yes,Credit card,No,No internet service,18.0,961.04,0
CUST-002408,0,No,No,33,One year,Yes,Mailed check,Fiber optic,No internet service,89.31,2956.95,1
CUST-002409,1,No,No,1,Month-to-month,No,Credit card,DSL,No,48.89,36.18,1
CUST-002410,0,Yes,No,38,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,18.0,663.14,1
CUST-002411,0,No,No,3,Month-to-month,Yes,Mailed check,Fiber optic,Yes,60.24,201.77,1
CUST-002412,0,No,Yes,67,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,101.92,6898.49,0
CUST-002413,0,No,No,43,Two year,Yes,Electronic check,Fiber optic,No,27.1,1160.15,0
CUST-002414,0,Yes,Yes,27,Month-to-month,Yes,Electronic check,DSL,No,120.0,3313.82,1
CUST-002415,0,No,Yes,35,Two year,Yes,Electronic check,DSL,No,39.86,1413.76,0
CUST-002416,0,No,No,45,One year,Yes,Bank transfer,Fiber optic,No,67.61,3061.48,0
CUST-002417,0,Yes,No,18,One year,Yes,Bank transfer,Fiber optic,Yes,28.43,632.0,0
CUST-002418,0,Yes,No,21,Two year,Yes,Electronic check,Fiber optic,Yes,66.25,1473.88,1
CUST-002419,0,Yes,No,30,Month-to-month,Yes,Credit card,No,No,60.99,1913.63,0
CUST-002420,1,Yes,No,18,Month-to-month,Yes,Bank transfer,Fiber optic,No,20.32,325.88,1
CUST-002421,0,No,No,55,Month-to-month,No,Electronic check,Fiber optic,No internet service,120.0,6709.61,1
CUST-002422,0,Yes,Yes,7,Month-to-month,Yes,Mailed check,Fiber optic,Yes,50.14,346.87,0
CUST-002423,0,Yes,No,60,Two year,Yes,Electronic check,No,No,50.17,2998.83,0
CUST-002424,0,No,No,25,Month-to-month,Yes,Credit card,Fiber optic,No,94.07,2243.79,1
CUST-002425,0,Yes,No,40,Month-to-month,No,Mailed check,No,Yes,119.43,4793.51,0
CUST-002426,0,No,Yes,11,Month-to-month,No,Electronic check,DSL,No,98.79,1032.52,1
CUST-002427,0,No,No,28,Month-to-month,Yes,Electronic check,Fiber optic,No,28.96,831.29,1
CUST-002428,0,No,No,55,One year,Yes,Electronic check,DSL,No,71.42,3870.02,1
CUST-002429,1,Yes,No,19,Month-to-month,Yes,Mailed check,Fiber optic,Yes,18.0,431.88,0
CUST-002430,0,No,Yes,9,One year,Yes,Bank transfer,No,Yes,92.05,856.03,0
CUST-002431,0,Yes,Yes,38,One year,Yes,Credit card,No,Yes,18.0,797.99,0
CUST-002432,1,Yes,No,11,One year,Yes,Electronic check,DSL,No internet service,40.9,398.75,0
CUST-002433,0,Yes,Yes,22,Month-to-month,Yes,Electronic check,No,No internet service,64.9,1505.26,0
CUST-002434,0,No,No,32,One year,Yes,Electronic check,DSL,Yes,78.35,2417.06,0
CUST-002435,0,Yes,No,41,Month-to-month,Yes,Mailed check,Fiber optic,No,57.17,2354.37,1
CUST-002436,0,Yes,No,46,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,110.57,5054.64,0
CUST-002437,0,No,Yes,49,One year,Yes,Credit card,Fiber optic,Yes,86.7,4225.9,0
CUST-002438,0,No,No,61,One year,No,Bank transfer,DSL,Yes,84.34,5118.92,1
CUST-002439,0,No,Yes,4,Month-to-month,Yes,Electronic check,Fiber optic,Yes,28.12,66.74,1
CUST-002440,0,Yes,No,26,Two year,Yes,Credit card,Fiber optic,Yes,115.98,2952.5,0
CUST-002441,0,No,Yes,0,Month-to-month,No,Credit card,Fiber optic,No internet service,40.91,0.0,1
CUST-002442,0,Yes,Yes,0,One year,Yes,Electronic check,Fiber optic,No internet service,117.13,5.8,0
CUST-002443,1,Yes,No,15,Two year,Yes,Credit card,Fiber optic,No,120.0,1858.18,0
CUST-002444,0,Yes,Yes,43,Month-to-month,No,Bank transfer,Fiber optic,No,80.38,3471.11,1
CUST-002445,0,Yes,No,65,Two year,Yes,Credit card,DSL,No internet service,95.96,6295.73,0
CUST-002446,1,Yes,No,56,One year,Yes,Mailed check,Fiber optic,Yes,18.0,934.09,0
CUST-002447,0,No,No,47,One year,No,Electronic check,Fiber optic,Yes,59.15,2758.4,1
CUST-002448,0,Yes,No,56,One year,Yes,Credit card,DSL,Yes,98.06,5526.91,1
CUST-002449,0,Yes,Yes,12,One year,No,Mailed check,DSL,No internet service,92.74,1130.04,1
CUST-002450,1,Yes,No,61,Month-to-month,Yes,Credit card,No,No,28.41,1689.95,0
CUST-002451,0,Yes,Yes,64,One year,Yes,Electronic check,No,No,56.19,3642.86,0
CUST-002452,0,No,No,6,Month-to-month,Yes,Mailed check,Fiber optic,No,18.0,81.44,1
CUST-002453,0,Yes,No,34,Two year,Yes,Bank transfer,Fiber optic,Yes,77.39,2592.39,0
CUST-002454,0,No,No,60,Month-to-month,No,Bank transfer,No,No,18.0,1104.35,0
CUST-002455,0,Yes,Yes,34,Month-to-month,No,Mailed check,Fiber optic,No internet service,98.91,3363.25,0
CUST-002456,0,Yes,No,61,Two year,Yes,Bank transfer,DSL,No internet service,100.48,6103.13,0
CUST-002457,0,Yes,No,68,Month-to-month,No,Bank transfer,Fiber optic,No,50.77,3424.52,1
CUST-002458,0,Yes,No,34,Month-to-month,Yes,Bank transfer,No,Yes,80.64,2688.27,1
CUST-002459,0,No,No,4,One year,No,Electronic check,Fiber optic,No internet service,58.49,214.17,1
CUST-002460,0,Yes,Yes,24,Month-to-month,Yes,Bank transfer,DSL,No,72.26,1789.24,0
CUST-002461,0,No,No,15,Month-to-month,No,Mailed check,No,No,30.58,470.93,0
CUST-002462,0,No,No,34,Month-to-month,No,Credit card,Fiber optic,Yes,83.67,2892.71,1
CUST-002463,0,Yes,Yes,42,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,18.0,781.8,0
CUST-002464,1,No,No,33,Month-to-month,No,Mailed check,No,No,18.0,563.39,0
CUST-002465,0,Yes,No,14,Month-to-month,No,Electronic check,Fiber optic,No,61.34,776.3,1
CUST-002466,0,No,No,21,Month-to-month,No,Electronic check,No,Yes,58.66,1185.52,1
CUST-002467,0,Yes,Yes,49,Month-to-month,No,Electronic check,No,Yes,73.17,3551.77,1
CUST-002468,0,No,Yes,1,Month-to-month,Yes,Bank transfer,DSL,No,45.51,8.08,1
CUST-002469,0,Yes,No,15,One year,Yes,Credit card,Fiber optic,No,120.0,1849.05,0
CUST-002470,1,No,No,65,One year,No,Credit card,Fiber optic,No,69.82,4586.83,0
CUST-002471,0,Yes,No,7,Month-to-month,Yes,Bank transfer,No,Yes,71.99,614.52,1
CUST-002472,0,No,No,30,Month-to-month,Yes,Bank transfer,No,No internet service,70.92,2089.41,0
CUST-002473,0,No,No,15,Two year,Yes,Bank transfer,No,No internet service,95.09,1506.22,0
CUST-002474,0,Yes,No,7,One year,Yes,Mailed check,Fiber optic,No,82.28,655.52,1
CUST-002475,0,No,No,30,Month-to-month,No,Bank transfer,Fiber optic,No,78.26,2336.19,0
CUST-002476,1,No,Yes,38,Month-to-month,No,Mailed check,DSL,No internet service,87.08,3332.72,1
CUST-002477,0,No,Yes,12,Month-to-month,Yes,Mailed check,Fiber optic,Yes,18.0,278.04,0
CUST-002478,0,Yes,No,5,Two year,Yes,Credit card,DSL,No internet service,18.0,87.05,0
CUST-002479,1,No,No,9,Two year,Yes,Bank transfer,No,No,62.72,557.66,0
CUST-002480,0,No,No,47,Two year,No,Electronic check,Fiber optic,No,59.07,2744.92,1
CUST-002481,0,Yes,Yes,62,Month-to-month,No,Mailed check,Fiber optic,No,82.39,4990.18,0
CUST-002482,0,No,No,13,Month-to-month,Yes,Credit card,DSL,Yes,65.6,856.32,1
CUST-002483,0,No,No,23,Month-to-month,Yes,Electronic check,Fiber optic,No,82.46,1861.09,1
CUST-002484,0,No,No,25,Month-to-month,No,Credit card,Fiber optic,No,27.63,636.98,0
CUST-002485,0,No,No,26,Month-to-month,Yes,Credit card,No,Yes,64.68,1702.79,1
CUST-002486,1,No,No,17,One year,Yes,Bank transfer,No,No,24.77,348.52,1
CUST-002487,0,Yes,Yes,4,Month-to-month,No,Electronic check,Fiber optic,No internet service,76.61,346.74,1
CUST-002488,1,No,No,38,Two year,Yes,Electronic check,No,No internet service,18.0,708.18,0
CUST-002489,0,No,Yes,26,Month-to-month,No,Electronic check,DSL,No,75.45,1941.69,1
CUST-002490,0,Yes,No,24,Month-to-month,No,Mailed check,DSL,Yes,20.93,499.15,0
CUST-002491,0,Yes,No,19,Two year,Yes,Credit card,Fiber optic,No,53.49,956.8,0
CUST-002492,0,Yes,No,67,One year,No,Credit card,Fiber optic,Yes,91.85,6191.47,0
CUST-002493,0,No,No,44,Month-to-month,No,Electronic check,DSL,No internet service,71.82,3169.45,0
CUST-002494,0,No,No,30,One year,Yes,Mailed check,DSL,No,18.0,553.09,0
CUST-002495,1,No,No,14,Month-to-month,No,Mailed check,Fiber optic,No internet service,44.83,652.71,1
CUST-002496,0,Yes,Yes,58,Month-to-month,Yes,Mailed check,DSL,Yes,19.96,1125.56,0
CUST-002497,0,Yes,Yes,64,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,18.0,1076.05,0
CUST-002498,0,Yes,Yes,2,Month-to-month,No,Credit card,Fiber optic,No internet service,68.53,184.93,1
CUST-002499,0,No,Yes,67,One year,No,Mailed check,No,No,81.81,5515.71,0
CUST-002500,0,No,No,51,Month-to-month,Yes,Electronic check,DSL,No internet service,78.22,3962.45,0
CUST-002501,0,No,No,7,One year,Yes,Bank transfer,DSL,No,83.08,602.02,0
CUST-002502,0,Yes,No,54,One year,No,Electronic check,DSL,No,64.64,3553.46,0
CUST-002503,0,No,Yes,7,Month-to-month,No,Credit card,DSL,Yes,56.8,454.54,1
CUST-002504,0,No,Yes,3,Month-to-month,Yes,Credit card,Fiber optic,Yes,32.81,70.2,1
CUST-002505,0,No,No,8,Month-to-month,No,Electronic check,Fiber optic,Yes,51.8,339.96,1
CUST-002506,0,No,Yes,33,One year,No,Bank transfer,DSL,No,25.36,771.02,0
CUST-002507,0,No,No,45,One year,No,Credit card,No,No,39.65,1768.66,0
CUST-002508,0,No,No,29,One year,Yes,Mailed check,Fiber optic,Yes,67.67,2035.55,0
CUST-002509,1,Yes,No,8,Month-to-month,No,Mailed check,DSL,Yes,61.47,455.34,0
CUST-002510,0,No,Yes,14,Month-to-month,Yes,Credit card,DSL,No,120.0,1650.18,1
CUST-002511,0,No,Yes,62,Month-to-month,No,Electronic check,No,No internet service,24.63,1496.21,0
CUST-002512,0,No,No,70,Month-to-month,Yes,Mailed check,Fiber optic,No,61.25,4260.91,0
CUST-002513,0,Yes,No,55,One year,No,Electronic check,No,No,22.29,1225.39,0
CUST-002514,0,No,No,7,Month-to-month,No,Electronic check,DSL,No internet service,53.37,309.59,1
CUST-002515,0,Yes,Yes,59,Month-to-month,No,Credit card,Fiber optic,No,54.59,3275.03,0
CUST-002516,0,No,No,50,Month-to-month,Yes,Bank transfer,DSL,No,90.35,4510.26,1
CUST-002517,0,No,No,38,Month-to-month,No,Bank transfer,DSL,No,51.51,2081.34,0
CUST-002518,0,Yes,Yes,10,One year,Yes,Electronic check,Fiber optic,No internet service,59.26,533.92,1
CUST-002519,1,No,No,72,Month-to-month,Yes,Credit card,Fiber optic,Yes,52.09,3829.97,0
CUST-002520,0,No,No,32,Two year,No,Electronic check,DSL,No,22.97,804.61,0
CUST-002521,0,No,Yes,3,Two year,No,Mailed check,DSL,No,45.44,115.74,1
CUST-002522,0,Yes,Yes,15,Two year,No,Electronic check,Fiber optic,Yes,53.54,783.35,0
CUST-002523,0,No,No,29,One year,Yes,Mailed check,DSL,No,67.21,1903.03,0
CUST-002524,0,No,No,4,One year,Yes,Bank transfer,DSL,No internet service,81.77,281.59,0
CUST-002525,0,No,No,23,One year,Yes,Electronic check,DSL,No internet service,57.96,1333.05,1
CUST-002526,0,Yes,No,34,Month-to-month,Yes,Mailed check,DSL,No internet service,57.43,1953.65,1
CUST-002527,0,No,No,69,Month-to-month,No,Mailed check,No,No,18.0,1161.88,0
CUST-002528,0,Yes,Yes,6,One year,No,Bank transfer,DSL,No,81.19,601.82,0
CUST-002529,0,No,Yes,42,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,44.12,1840.06,1
CUST-002530,0,Yes,No,66,Month-to-month,Yes,Credit card,Fiber optic,Yes,87.41,5772.34,0
CUST-002531,0,Yes,No,58,Two year,Yes,Electronic check,DSL,Yes,104.49,6029.11,0
CUST-002532,0,Yes,No,67,Month-to-month,Yes,Electronic check,Fiber optic,No,59.36,3963.77,0
CUST-002533,0,No,Yes,12,Month-to-month,No,Electronic check,DSL,No,34.3,393.71,1
CUST-002534,0,No,No,58,One year,Yes,Electronic check,No,No,64.5,3740.85,0
CUST-002535,1,No,No,71,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,75.46,5356.93,0
CUST-002536,0,Yes,No,23,Two year,Yes,Electronic check,Fiber optic,Yes,55.53,1317.43,0
CUST-002537,0,Yes,Yes,36,Month-to-month,No,Electronic check,Fiber optic,No internet service,48.08,1742.24,0
CUST-002538,0,Yes,No,38,Two year,Yes,Electronic check,No,No,81.91,3147.79,0
CUST-002539,0,No,No,36,One year,Yes,Mailed check,Fiber optic,No internet service,79.93,2876.99,0
CUST-002540,1,Yes,No,21,Month-to-month,No,Bank transfer,Fiber optic,No,54.61,1158.37,1
CUST-002541,0,No,Yes,70,Month-to-month,Yes,Mailed check,DSL,No,18.0,1247.93,0
CUST-002542,1,Yes,No,69,Month-to-month,Yes,Credit card,DSL,No,78.69,5479.77,0
CUST-002543,0,No,No,27,Month-to-month,No,Electronic check,DSL,No,41.98,1149.59,0
CUST-002544,0,Yes,No,58,Month-to-month,Yes,Mailed check,DSL,Yes,71.43,4135.04,1
CUST-002545,0,Yes,Yes,29,Two year,No,Electronic check,No,Yes,69.53,2006.97,0
CUST-002546,1,Yes,Yes,58,Month-to-month,Yes,Credit card,No,Yes,18.0,1038.54,0
CUST-002547,1,Yes,No,42,Two year,Yes,Electronic check,DSL,No,67.43,2833.58,0
CUST-002548,0,Yes,No,34,Month-to-month,Yes,Credit card,No,No,80.44,2732.14,1
CUST-002549,0,No,Yes,9,Two year,Yes,Bank transfer,Fiber optic,No,84.11,729.05,0
CUST-002550,0,No,Yes,47,Month-to-month,Yes,Bank transfer,Fiber optic,No,68.52,3258.69,0
CUST-002551,0,Yes,No,23,Month-to-month,Yes,Mailed check,No,Yes,18.0,455.4,0
CUST-002552,0,No,No,15,One year,Yes,Mailed check,Fiber optic,Yes,103.31,1638.84,1
CUST-002553,0,Yes,No,14,Month-to-month,Yes,Electronic check,Fiber optic,No,77.33,1052.44,0
CUST-002554,0,No,No,71,Two year,Yes,Credit card,DSL,No,28.9,2085.22,0
CUST-002555,0,Yes,No,7,Month-to-month,Yes,Credit card,DSL,No,41.37,194.13,1
CUST-002556,0,Yes,No,58,Month-to-month,Yes,Electronic check,No,No,71.94,4213.97,0
CUST-002557,0,No,No,63,Month-to-month,No,Electronic check,DSL,No internet service,85.39,5306.74,0
CUST-002558,0,Yes,Yes,2,One year,No,Electronic check,DSL,No internet service,50.36,51.5,1
CUST-002559,0,Yes,No,43,Month-to-month,Yes,Bank transfer,DSL,No,89.77,3876.72,0
CUST-002560,0,No,Yes,42,Month-to-month,Yes,Mailed check,Fiber optic,No,18.0,724.93,0
CUST-002561,0,No,No,26,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,33.73,839.06,0
CUST-002562,0,No,No,48,Month-to-month,Yes,Electronic check,No,No,18.0,839.76,0
CUST-002563,0,No,No,29,Month-to-month,Yes,Credit card,Fiber optic,No,38.08,1140.8,1
CUST-002564,0,Yes,No,32,Two year,No,Electronic check,No,Yes,110.24,3481.04,0
CUST-002565,0,No,No,31,Month-to-month,No,Electronic check,Fiber optic,Yes,120.0,3717.29,1
CUST-002566,1,No,No,58,One year,Yes,Credit card,Fiber optic,No internet service,72.04,4159.39,0
CUST-002567,0,Yes,No,46,Month-to-month,Yes,Bank transfer,DSL,Yes,45.85,2150.09,0
CUST-002568,0,Yes,No,27,Month-to-month,Yes,Mailed check,DSL,No,58.35,1617.85,0
CUST-002569,1,No,Yes,67,Month-to-month,No,Credit card,No,No internet service,79.2,5214.64,0
CUST-002570,1,No,No,58,Month-to-month,No,Electronic check,Fiber optic,No,18.11,1102.64,0
CUST-002571,0,Yes,Yes,68,Month-to-month,Yes,Electronic check,Fiber optic,Yes,47.83,3221.9,0
CUST-002572,0,No,No,53,Month-to-month,Yes,Electronic check,No,No internet service,108.05,5738.46,0
CUST-002573,0,Yes,No,28,Month-to-month,No,Electronic check,No,No,33.63,894.69,0
CUST-002574,0,Yes,Yes,56,Two year,Yes,Bank transfer,DSL,Yes,42.53,2400.24,0
CUST-002575,0,No,No,24,Month-to-month,No,Mailed check,Fiber optic,No,65.4,1697.17,1
CUST-002576,0,Yes,No,19,Month-to-month,Yes,Mailed check,Fiber optic,Yes,73.49,1402.67,0
CUST-002577,0,Yes,No,32,Month-to-month,Yes,Credit card,No,No,46.25,1457.01,0
CUST-002578,0,No,No,70,Month-to-month,Yes,Electronic check,DSL,No internet service,67.31,4700.09,0
CUST-002579,1,Yes,No,41,One year,No,Electronic check,DSL,No,83.24,3339.39,0
CUST-002580,0,No,Yes,28,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,120.0,3432.45,1
CUST-002581,1,No,No,33,One year,Yes,Bank transfer,DSL,No,61.21,2035.57,1
CUST-002582,0,No,No,21,Month-to-month,Yes,Mailed check,DSL,No internet service,63.76,1286.52,1
CUST-002583,1,No,Yes,48,Month-to-month,No,Credit card,Fiber optic,No,110.82,5268.54,1
CUST-002584,0,No,Yes,25,Two year,Yes,Credit card,Fiber optic,Yes,48.53,1214.01,0
CUST-002585,0,No,Yes,40,Month-to-month,No,Credit card,DSL,No internet service,25.27,1057.4,0
CUST-002586,0,No,No,26,One year,No,Bank transfer,Fiber optic,No internet service,72.51,1827.71,0
CUST-002587,0,Yes,Yes,23,Month-to-month,Yes,Bank transfer,DSL,No,97.29,2293.34,1
CUST-002588,0,No,No,70,Two year,No,Credit card,Fiber optic,No,75.83,5303.52,0
CUST-002589,0,Yes,No,25,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,62.09,1505.74,0
CUST-002590,0,Yes,No,5,Month-to-month,No,Mailed check,No,Yes,21.55,84.37,1
